"concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
40847976,"Clozapine 100 MG Oral Tablet [Clozapin Beta] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2045938","2017-08-24","2099-12-31",
21163201,"Clozapine 200 MG Oral Tablet [Denzapine] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP410039","2017-08-24","2099-12-31",
41284523,"Clozapine 25 MG Oral Tablet [Elcrit] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2482485","2017-08-24","2099-12-31",
40885194,"lurasidone 40 MG Oral Tablet [Latuda] Box of 28 by Takeda","Drug","RxNorm Extension","Marketed Product","S","OMOP2083156","2017-08-24","2099-12-31",
2101897,"Current tobacco non-user (CAD, CAP, COPD, PV) (DM) (IBD)","Observation","CPT4","CPT4","S","1036F","2007-07-03","2099-12-31",
41323967,"Clozapine 100 MG Oral Tablet [Clozapin Ratiopharm] Box of 100 by Ratiopharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2521929","2017-08-24","2099-12-31",
4019979,"Non-smoker for medical reasons","Observation","SNOMED","Clinical Finding","S","105541001","2002-01-31","2099-12-31",
44826156,"Personal history of tobacco use","Observation","ICD9CM","5-dig billing V code",,"V15.82","1970-01-01","2099-12-31",
40972402,"Clozapine 100 MG Oral Tablet [Clozapin Biomo] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2170364","2017-08-24","2099-12-31",
35603134,"olanzapine 210 MG Injection [Zyprexa]","Drug","RxNorm","Branded Drug","S","1718936","2016-05-02","2099-12-31",
44449864,"clozapine 25 MG Disintegrating Oral Tablet","Drug","NDC","11-digit NDC",,"00093541701","2017-09-01","2099-12-31",
2617465,"Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and intervention, greater than 30 minutes","Procedure","HCPCS","HCPCS","S","G0397","2008-01-01","2099-12-31",
44892420,"Smoking Cessation 12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet","Drug","NDC","11-digit NDC",,"00591354376","2016-08-01","2099-12-31",
19016799,"olanzapine 5 MG Oral Tablet [Zyprexa]","Drug","RxNorm","Branded Drug","S","153046","1970-01-01","2099-12-31",
41323968,"Clozapine 100 MG Oral Tablet [Clozapin Ct] Box of 100 by AbZ-Pharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2521930","2017-08-24","2099-12-31",
36057286,"lurasidone 74 MG Oral Tablet [Latuda] Box of 28 by Sunovion","Drug","RxNorm Extension","Marketed Product","S","OMOP4982791","2020-08-17","2099-12-31",
45591116,"Nicotine dependence, cigarettes, with withdrawal","Condition","ICD10CM","6-char billing code",,"F17.213","1970-01-01","2099-12-31",
42844428,"clozapine 12.5 MG Disintegrating Oral Tablet","Drug","NDC","11-digit NDC",,"00093541601","2018-05-01","2099-12-31",
44048018,"Clozapine 100 MG Oral Tablet [Aa-Clozapine]","Drug","RxNorm Extension","Branded Drug","S","OMOP1042649","2017-08-24","2099-12-31",
43255389,"Clozapine 25 MG Oral Tablet [Clozaril] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP528928","2017-08-24","2099-12-31",
43140111,"Clozapine 25 MG Oral Tablet Box of 14","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP494422","2017-08-24","2099-12-31",
729421,"clozapine 100 MG Oral Tablet","Drug","NDC","11-digit NDC",,"72721176005","2019-05-01","2099-12-31",
41121638,"Risperidone 25 MG Injection [Risperdal] Box of 2","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2319600","2017-08-24","2099-12-31",
43657360,"Clozapine 100 MG Oral Tablet [Clozapin Tad] by TAD","Drug","RxNorm Extension","Marketed Product","S","OMOP948022","2017-08-24","2099-12-31",
4043056,"User of moist powdered tobacco","Observation","SNOMED","Clinical Finding","S","228504007","2002-01-31","2099-12-31",
8971,"Inpatient Psychiatric Facility","Visit","CMS Place of Service","Visit","S","51","1970-01-01","2099-12-31",
45282072,"clozapine 100 MG Oral Tablet [Clozaril]","Drug","NDC","11-digit NDC",,"00078012705","2007-06-01","2020-07-01","D"
45298452,"olanzapine 5 MG Oral Tablet [Zyprexa]","Drug","NDC","11-digit NDC",,"00002411560","2007-06-01","2011-02-01","D"
41222558,"Clozapine 50 MG Oral Tablet [Clozapin Sandoz] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2420520","2017-08-24","2099-12-31",
43855259,"Clozapine 25 MG Oral Tablet [Clozapin Hexal]","Drug","RxNorm Extension","Branded Drug","S","OMOP948143","2017-08-24","2099-12-31",
41222560,"Clozapine 50 MG Oral Tablet [Clozapin Neuraxpharm] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2420522","2017-08-24","2099-12-31",
44190452,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 1 by Veron","Drug","RxNorm Extension","Marketed Product","S","OMOP3067175","2017-10-06","2099-12-31",
42876558,"2 ML Risperidone 18.8 MG/ML Injectable Solution [Risperdal] Box of 5 by Aaha","Drug","RxNorm Extension","Marketed Product","S","OMOP4873663","2020-01-15","2099-12-31",
800881,"clozapine 100 MG Oral Tablet","Drug","RxNorm","Clinical Drug","S","197535","1970-01-01","2099-12-31",
19126598,"risperidone 37.5 MG Injection [Risperdal]","Drug","RxNorm","Branded Drug","S","706827","2007-07-01","2099-12-31",
44412409,"clozapine 25 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00781598901","2017-09-01","2099-12-31",
41128867,"Clozapine 100 MG Oral Tablet [Clozapin Beta] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2326829","2017-08-24","2099-12-31",
43266184,"Clozapine 100 MG Oral Tablet [Closyn] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP528921","2017-08-24","2099-12-31",
41128861,"Clozapine 200 MG Oral Tablet [Clozapin Sandoz] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2326823","2017-08-24","2099-12-31",
43173273,"Clozapine 100 MG Oral Tablet [CLOZAPINE PANPHARMA] Box of 30 by Panpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP494411","2017-08-24","2099-12-31",
40231375,"lurasidone hydrochloride 80 MG Oral Tablet [Latuda]","Drug","RxNorm","Branded Drug","S","1040043","2010-12-05","2099-12-31",
19102,"Toxic effect of other tobacco and nicotine, accidental (unintentional)","Condition","ICD10CM","6-char nonbill code",,"T65.291","2014-01-01","2099-12-31",
4043058,"Finding relating to tobacco chewing","Observation","SNOMED","Clinical Finding","S","228509002","2002-01-31","2099-12-31",
44451191,"clozapine 100 MG Disintegrating Oral Tablet","Drug","NDC","11-digit NDC",,"00093541984","2017-09-01","2099-12-31",
43255391,"Clozapine 25 MG Oral Tablet [Clopine] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP528930","2017-08-24","2099-12-31",
43140109,"Clozapine 100 MG Oral Tablet [CLOZAPINE PANPHARMA]","Drug","RxNorm Extension","Branded Drug","S","OMOP494405","2017-08-24","2099-12-31",
36509211,"Clozapine 50 MG Oral Tablet by Glenmark","Drug","RxNorm Extension","Marketed Product","S","OMOP4835592","2019-09-04","2099-12-31",
35225271,"Tobacco use","Observation","ICD10CM","4-char billing code",,"Z72.0","2007-01-01","2099-12-31",
44420693,"clozapine 100 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00781599201","2017-09-01","2099-12-31",
1568179,"Nicotine dependence, cigarettes","Condition","ICD10CM","5-char nonbill code",,"F17.21","2012-01-01","2099-12-31",
4070519,"Fetal or neonatal effect of maternal use of tobacco","Condition","SNOMED","Clinical Finding","S","206154006","2002-01-31","2099-12-31",
44786480,"Documentation that patient is a current non-tobacco user","Observation","HCPCS","HCPCS","S","G9275","2014-01-01","2099-12-31",
43855257,"Clozapine 200 MG Oral Tablet [Clozapin Ct] by AbZ-Pharma","Drug","RxNorm Extension","Marketed Product","S","OMOP948096","2017-08-24","2099-12-31",
41222556,"Clozapine 50 MG Oral Tablet [Elcrit] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2420518","2017-08-24","2099-12-31",
44190454,"2 ML Risperidone 18.8 MG/ML Injection [Risperdal] Box of 5 by Cc","Drug","RxNorm Extension","Marketed Product","S","OMOP3067177","2017-10-06","2099-12-31",
43547658,"clozapine 100 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00378086002","2020-06-01","2099-12-31",
45534323,"Smoking (tobacco) complicating pregnancy, third trimester","Condition","ICD10CM","6-char billing code",,"O99.333","1970-01-01","2099-12-31",
44446231,"clozapine 100 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51862027305","2016-09-01","2099-12-31",
44923421,"olanzapine 2.5 MG Oral Tablet [Zyprexa]","Drug","NDC","11-digit NDC",,"00002411260","2007-06-01","2011-02-01","D"
21104259,"Clozapine 25 MG Oral Tablet [Denzapine] Box of 100 by Britannia","Drug","RxNorm Extension","Marketed Product","S","OMOP410057","2017-08-24","2099-12-31",
41323970,"Clozapine 25 MG Oral Tablet [Clozapin Sandoz] Box of 100 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2521932","2017-08-24","2099-12-31",
40825595,"Clozapine 25 MG Oral Tablet [Clozapin Hexal] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2023557","2017-08-24","2099-12-31",
40972400,"Clozapine 100 MG Oral Tablet [Clozapin Neuraxpharm] Box of 250","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2170362","2017-08-24","2099-12-31",
41034883,"Clozapine 25 MG Oral Tablet [Clozapin Neuraxpharm] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2232845","2017-08-24","2099-12-31",
40224294,"clozapine 150 MG Disintegrating Oral Tablet [Fazaclo]","Drug","RxNorm","Branded Drug","S","1006803","2010-09-05","2099-12-31",
40930453,"Clozapine 50 MG Oral Tablet Box of 500","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2128415","2017-08-24","2099-12-31",
4052463,"Admitted tobacco consumption possibly untrue","Observation","SNOMED","Clinical Finding","S","160613002","2002-01-31","2099-12-31",
36057291,"lurasidone 74 MG Oral Tablet [Latuda] by Sunovion","Drug","RxNorm Extension","Marketed Product","S","OMOP4982796","2020-08-17","2099-12-31",
40910101,"Clozapine 50 MG Oral Tablet [Clozapin 1a Pharma]","Drug","RxNorm Extension","Branded Drug","S","OMOP2108063","2017-08-24","2099-12-31",
43765000,"Clozapine Oral Tablet [Clozapin Dura]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP947997","2017-08-24","2099-12-31",
43532950,"lurasidone hydrochloride 60 MG Oral Tablet [Latuda]","Drug","RxNorm","Branded Drug","S","1431237","2013-08-05","2099-12-31",
40223451,"clozapine 200 MG Disintegrating Oral Tablet [Fazaclo]","Drug","RxNorm","Branded Drug","S","996923","2010-08-01","2099-12-31",
45586220,"Nicotine dependence, chewing tobacco, uncomplicated","Condition","ICD10CM","6-char billing code",,"F17.220","1970-01-01","2099-12-31",
45144362,"olanzapine 10 MG Oral Tablet [Zyprexa]","Drug","NDC","11-digit NDC",,"00002411733","2007-06-01","2099-12-31",
44185246,"aripiprazole 400 MG Injection [Abilify] Box of 1","Drug","RxNorm Extension","Branded Drug Box","S","OMOP3061969","2017-10-06","2099-12-31",
41191469,"Clozapine 200 MG Oral Tablet [Clozapin 1a Pharma] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2389431","2017-08-24","2099-12-31",
44190534,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 1 by Mevita","Drug","RxNorm Extension","Marketed Product","S","OMOP3067257","2017-10-06","2099-12-31",
44869996,"lurasidone hydrochloride 60 MG Oral Tablet [Latuda]","Drug","NDC","11-digit NDC",,"63402030630","2013-08-01","2099-12-31",
41097536,"Clozapine 100 MG Oral Tablet [Clozapin Biomo]","Drug","RxNorm Extension","Branded Drug","S","OMOP2295498","2017-08-24","2099-12-31",
4132133,"Cigar smoking tobacco","Observation","SNOMED","Substance","S","26663004","2002-01-31","2099-12-31",
41246608,"Risperidone 25 MG/ML Injection [Risperdal] Box of 2","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2444570","2017-08-24","2099-12-31",
43151070,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 14 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP494446","2017-08-24","2099-12-31",
41199670,"Clozapine 25 MG Oral Tablet [Clozapin Abz] Box of 50 by AbZ-Pharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2397632","2017-08-24","2099-12-31",
41222547,"Clozapine 200 MG Oral Tablet [Clozapin Ct] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2420509","2017-08-24","2099-12-31",
41176204,"Clozapine Oral Tablet [Clozapin Biomo]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP2374166","2017-08-24","2099-12-31",
44190724,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 5 by Mevita","Drug","RxNorm Extension","Marketed Product","S","OMOP3067447","2017-10-06","2099-12-31",
44190457,"2 ML Risperidone 18.8 MG/ML Injection [Risperdal] Box of 1 by Beragena","Drug","RxNorm Extension","Marketed Product","S","OMOP3067180","2017-10-06","2099-12-31",
45890719,"Patient documented as tobacco user and received tobacco cessation intervention (must include at least one of the following: advice given to quit smoking or tobacco use, counseling on the benefits of quitting smoking or tobacco use, assistance with or r...","Observation","HCPCS","HCPCS","S","G9458","2015-01-01","2099-12-31",
45890721,"Tobacco assessment or tobacco cessation intervention not performed, reason not given","Observation","HCPCS","HCPCS","S","G9460","2015-01-01","2099-12-31",
45145641,"Smoking Cessation 12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet [Zyban]","Drug","NDC","11-digit NDC",,"00173055601","2010-07-01","2099-12-31",
41097535,"Clozapine 100 MG Oral Tablet [Clozapin Ct] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2295497","2017-08-24","2099-12-31",
21094313,"Clozapine 25 MG Oral Tablet [Denzapine] Box of 28 by Britannia","Drug","RxNorm Extension","Marketed Product","S","OMOP410053","2017-08-24","2099-12-31",
36059017,"clozapine 200 MG Disintegrating Oral Tablet [Zaponex]","Drug","RxNorm Extension","Branded Drug","S","OMOP4984689","2020-08-17","2099-12-31",
45556846,"Procedure and treatment not carried out due to patient smoking","Observation","ICD10CM","5-char billing code",,"Z53.01","1970-01-01","2099-12-31",
785814,"olanzapine 15 MG Oral Tablet [Zyprexa]","Drug","RxNorm","Branded Drug","S","261337","1970-01-01","2099-12-31",
44987864,"ziprasidone 80 MG Oral Capsule [Geodon]","Drug","NDC","11-digit NDC",,"58864096430","2007-06-01","2022-01-01","D"
40847966,"Clozapine 200 MG Oral Tablet [Clozapin Hexal] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2045928","2017-08-24","2099-12-31",
2040365,"clozapine 100 MG Oral Tablet [Clozaril] by Whanin","Drug","RxNorm Extension","Marketed Product","S","OMOP4939998","2020-07-31","2099-12-31",
43173270,"Clozapine 100 MG Oral Tablet [CLOZAPINE MYLAN] Box of 28","Drug","RxNorm Extension","Branded Drug Box","S","OMOP494402","2017-08-24","2099-12-31",
43675496,"Clozapine 100 MG Oral Tablet [Clozapin Neuraxpharm] by Neuraxpharm","Drug","RxNorm Extension","Marketed Product","S","OMOP948031","2017-08-24","2099-12-31",
40847968,"Clozapine 200 MG Oral Tablet [Clozapin Biomo]","Drug","RxNorm Extension","Branded Drug","S","OMOP2045930","2017-08-24","2099-12-31",
41011791,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 100 by Gerke","Drug","RxNorm Extension","Marketed Product","S","OMOP2209753","2017-08-24","2099-12-31",
41160324,"Clozapine 50 MG Oral Tablet [Clozapin 1a Pharma] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2358286","2017-08-24","2099-12-31",
43266183,"Clozapine 100 MG Oral Tablet [Clopine]","Drug","RxNorm Extension","Branded Drug","S","OMOP528918","2017-08-24","2099-12-31",
45196511,"clozapine 100 MG Disintegrating Oral Tablet","Drug","NDC","11-digit NDC",,"00093301001","2012-09-01","2020-08-01","D"
21025664,"Clozapine 200 MG Oral Tablet [Denzapine]","Drug","RxNorm Extension","Branded Drug","S","OMOP410037","2017-08-24","2099-12-31",
41097538,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 5000","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2295500","2017-08-24","2099-12-31",
21067745,"1 ML Clozapine 50 MG/ML Oral Suspension","Drug","RxNorm Extension","Quant Clinical Drug","S","OMOP298144","2017-08-24","2099-12-31",
41253514,"Clozapine 200 MG Oral Tablet [Clozapin Abz] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2451476","2017-08-24","2099-12-31",
43151068,"Clozapine 25 MG Oral Tablet [CLOZAPINE PANPHARMA] Box of 30 by Panpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP494441","2017-08-24","2099-12-31",
41199668,"Clozapine 25 MG Oral Tablet [Clozapin Sandoz] Box of 20 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2397630","2017-08-24","2099-12-31",
44054971,"Clozapine 100 MG [Gen-Clozapine]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP1049602","2017-08-24","2099-12-31",
41097533,"Clozapine 100 MG Oral Tablet [Elcrit] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2295495","2017-08-24","2099-12-31",
21094315,"Clozapine 100 MG [Zaponex]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP410074","2017-08-24","2099-12-31",
41145254,"Clozapine Oral Tablet [Clozapin Neuraxpharm]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP2343216","2017-08-24","2099-12-31",
36059019,"clozapine 100 MG Oral Tablet [Zaponex] Box of 28 by Leyden Delta B.V.","Drug","RxNorm Extension","Marketed Product","S","OMOP4984692","2020-08-17","2099-12-31",
43639286,"Clozapine 50 MG Oral Tablet [Clozapin Tad]","Drug","RxNorm Extension","Branded Drug","S","OMOP948056","2017-08-24","2099-12-31",
46273081,"No known exposure to tobacco smoke","Observation","SNOMED","Clinical Finding","S","711563001","2015-07-31","2099-12-31",
43765002,"Clozapine 100 MG Oral Tablet [Clozapin Dura]","Drug","RxNorm Extension","Branded Drug","S","OMOP948040","2017-08-24","2099-12-31",
36057289,"lurasidone 74 MG Oral Tablet [Latuda] Box of 28 by Ethigen","Drug","RxNorm Extension","Marketed Product","S","OMOP4982794","2020-08-17","2099-12-31",
41160314,"Clozapine 100 MG Oral Tablet [Clozapin Ratiopharm] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2358276","2017-08-24","2099-12-31",
44408973,"clozapine 25 MG Disintegrating Oral Tablet","Drug","NDC","11-digit NDC",,"00378381301","2015-12-01","2099-12-31",
45542821,"Nicotine dependence, cigarettes, with other nicotine-induced disorders","Condition","ICD10CM","6-char billing code",,"F17.218","1970-01-01","2099-12-31",
45552453,"Nicotine dependence, chewing tobacco, with other nicotine-induced disorders","Condition","ICD10CM","6-char billing code",,"F17.228","1970-01-01","2099-12-31",
45600720,"Nicotine dependence, other tobacco product, with other nicotine-induced disorders","Condition","ICD10CM","6-char billing code",,"F17.298","1970-01-01","2099-12-31",
41191471,"Clozapine 100 MG Oral Tablet [Clozapin Sandoz] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2389433","2017-08-24","2099-12-31",
